whaleSharkID,Total Occurrences,organismID,identificationID,Oldest Occurrence,Newest Occurrence,HUMAN_OBSERVATION,MACHINE_OBSERVATION,sex,lifeStage (year),continent (year),publishingCountry (year),country (year),stateProvince - verbatimLocality (month year),occurrenceRemarks (eventDate),lat:decimalLatitude long:decimalLongitude (eventDate),"imageURL (license, creator)"
76605717,1,,76605717,2019-11-03,2019-11-03,1,0,Unknown,Unknown (2019),North America (2019),United States (2019),Mexico (2019),Unknown,Unknown,lat:24.415425 long:-110.306162 (Gulf of California 2019-11-03),"https://inaturalist-open-data.s3.amazonaws.com/photos/55550505/original.jpg (license: CC BY-NC [Attribution-NonCommercial], creator: sarahsendrey), https://inaturalist-open-data.s3.amazonaws.com/photos/55550495/original.jpg (license: CC BY-NC [Attribution-NonCommercial], creator: sarahsendrey), https://inaturalist-open-data.s3.amazonaws.com/photos/55550502/original.jpg (license: CC BY-NC [Attribution-NonCommercial], creator: sarahsendrey)"
88224102,1,,88224102,2019-11-14,2019-11-14,1,0,Female,Unknown (2019),Asia (2019),United States (2019),Philippines (2019),Cebu - Philippines (Nov 2019),Unknown,lat:9.560111 long:123.461115 (Unknown 2019-11-14),"https://inaturalist-open-data.s3.amazonaws.com/photos/62100561/original.jpg (license: CC BY-NC [Attribution-NonCommercial], creator: craigjhowe), https://inaturalist-open-data.s3.amazonaws.com/photos/62100547/original.jpg (license: CC BY-NC [Attribution-NonCommercial], creator: craigjhowe)"
126968044,1,,126968044,2019-11-02,2019-11-02,1,0,Unknown,Unknown (2019),North America (2019),United States (2019),Mexico (2019),Unknown,Unknown,lat:24.325907 long:-110.567428 (Gulf of California 2019-11-02),"https://inaturalist-open-data.s3.amazonaws.com/photos/92526322/original.jpeg (license: CC BY-NC [Attribution-NonCommercial], creator: Delgado Fabela Jared Fabián)"
322451318,1,,322451318,2019-11-20,2019-11-20,1,0,Unknown,Unknown (2019),Asia (2019),United States (2019),Philippines (2019),Cebu - Philippines (Nov 2019),Unknown,lat:9.447886 long:123.361253 (Unknown 2019-11-20),"https://inaturalist-open-data.s3.amazonaws.com/photos/248965604/original.jpg (license: CC BY-NC [Attribution-NonCommercial], creator: Gomen See)"
346001215,1,,346001215,2019-11-13,2019-11-13,1,0,Unknown,Unknown (2019),North America (2019),United States (2019),Mexico (2019),"Baja California Sur - La Paz, MX-BS, MX (Nov 2019)",Unknown,lat:24.185697 long:-110.344646 (Unknown 2019-11-13),"https://inaturalist-open-data.s3.amazonaws.com/photos/264268108/original.jpg (license: CC BY-NC [Attribution-NonCommercial], creator: cjmatheson)"
733151033,1,,733151033,2019-11-21,2019-11-21,1,0,Unknown,Unknown (2019),North America (2019),United States (2019),Mexico (2019),Baja California Sur - MX (Nov 2019),Unknown,lat:24.204123 long:-110.329675 (Gulf of California 2019-11-21),"https://inaturalist-open-data.s3.amazonaws.com/photos/596500206/original.jpg (license: CC BY-NC [Attribution-NonCommercial], creator: asmith360)"
81181604,1,,81181604,2019-12-21,2019-12-21,1,0,Unknown,Juvenile (2019),Asia (2019),United States (2019),Maldives (2019),Unknown,Unknown,lat:3.518191 long:72.64699 (Unknown 2019-12-21),"https://inaturalist-open-data.s3.amazonaws.com/photos/58275089/original.jpeg (license: CC BY [Attribution], creator: datadan)"
81895876,1,,81895876,2019-12-20,2019-12-20,1,0,Unknown,Unknown (2019),Asia (2019),United States (2019),Philippines (2019),Southern Leyte - Philippines (Dec 2019),Unknown,lat:10.100056 long:125.005383 (Unknown 2019-12-20),"https://inaturalist-open-data.s3.amazonaws.com/photos/58680605/original.jpg (license: CC BY-NC [Attribution-NonCommercial], creator: kuroshio)"
83867479,1,,83867479,2019-12-25,2019-12-25,1,0,Unknown,Adult (2019),Asia (2019),United States (2019),Christmas Island (2019),Unknown,Unknown,lat:-10.592632 long:105.570404 (Unknown 2019-12-25),"https://inaturalist-open-data.s3.amazonaws.com/photos/59717407/original.jpeg (license: CC BY-NC [Attribution-NonCommercial], creator: hokoonwong)"
88760399,1,,88760399,2019-12-16,2019-12-16,1,0,Unknown,Adult (2019),Asia (2019),Taiwan (2019),Christmas Island (2019),Unknown,Unknown,lat:-10.522185 long:105.700177 (Unknown 2019-12-16),"https://inaturalist-open-data.s3.amazonaws.com/photos/144073878/original.jpeg (license: CC BY-NC [Attribution-NonCommercial], creator: yaofong_tsao), https://inaturalist-open-data.s3.amazonaws.com/photos/144073870/original.jpeg (license: CC BY-NC [Attribution-NonCommercial], creator: yaofong_tsao), https://inaturalist-open-data.s3.amazonaws.com/photos/144073875/original.jpeg (license: CC BY-NC [Attribution-NonCommercial], creator: yaofong_tsao), https://inaturalist-open-data.s3.amazonaws.com/photos/62403330/original.jpeg (license: CC BY-NC [Attribution-NonCommercial], creator: yaofong_tsao)"
90893014,1,,90893014,2019-12-23,2019-12-23,1,0,Unknown,Juvenile (2019),North America (2019),United States (2019),Mexico (2019),Unknown,Unknown,lat:24.606403 long:-110.473112 (Gulf of California 2019-12-23),"https://inaturalist-open-data.s3.amazonaws.com/photos/63826583/original.jpeg (license: CC BY-NC [Attribution-NonCommercial], creator: sofi_lepim27)"
129406174,1,,129406174,2019-12-30,2019-12-30,1,0,Unknown,Unknown (2019),North America (2019),United States (2019),Mexico (2019),"Baja California Sur - La Paz, Baja California Sur, Mexico (Dec 2019)",DCIM\100GOPRO\GOPR7645. (2019-12-30),lat:24.142641 long:-110.312753 (Unknown 2019-12-30),"https://inaturalist-open-data.s3.amazonaws.com/photos/94497448/original.jpeg (license: CC BY-NC [Attribution-NonCommercial], creator: laurensichel)"
213281697,1,,213281697,2019-12-28,2019-12-28,1,0,Unknown,Unknown (2019),Asia (2019),United States (2019),India (2019),Unknown,During pelagic off Mangalore coast conducted by Shri. Shivashankar M (2019-12-28),lat:12.693324 long:74.763932 (Arabian Sea 2019-12-28),"https://inaturalist-open-data.s3.amazonaws.com/photos/162988197/original.jpeg (license: CC BY-NC [Attribution-NonCommercial], creator: Vijayalakshmi), https://inaturalist-open-data.s3.amazonaws.com/photos/162988246/original.jpeg (license: CC BY-NC [Attribution-NonCommercial], creator: Vijayalakshmi)"
20409833,1,,20409833,2018-01-04,2018-01-04,1,0,Unknown,Unknown (2018),North America (2018),Mexico (2018),Mexico (2018),"Baja California Sur - Océano Pacífico, , , (Jan 2018)",Unknown,lat:24.200977 long:-110.489866 (Unknown 2018-01-04),"https://inaturalist-open-data.s3.amazonaws.com/photos/12721301/original.jpg (license: CC BY-NC [Attribution-NonCommercial], creator: Amado)"
